NA,"Using a combination of sugar composition analyses , metagenomics , and whole-genome sequencing , we reveal that the @ORGANISM$ garden microbiome of leaf-cutter ants is composed of a diverse @ENVIRONMENT$ of bacteria with high plant biomass-degrading capacity ."
NA,Synthetic analyses of observed responses of @ORGANISM$ are useful for quantifying how @PHENOMENA$ affects biodiversity and for predicting outcomes under land-use scenarios .
NA,-- - 6 digit metal tags starting with 3 were also used for @MATTER$ items -- the reference file linking metal tags to tree individual tags is called `` @ORGANISM$ stem reference list for the Comparative Study Sites ( CSPs ) ) ( silverID : Silver ID also used by Martin Baruffol ) CSP tree individuals were marked mostly with metal tags but also additional tags were used .
NA,Relationship between Reproductive Allocation and Relative Abundance among 32 Species of a Tibetan Alpine Meadow : Effects of Fertilization and @PHENOMENA$ Background Understanding the relationship between @ORGANISM$ traits and species abundance is an important goal in ecology and biodiversity science .
NA,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; @QUALITY$ open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge average of the five highest five minute intensities open field ( vaisala ) -- average of the five highest five minute intensities ( vaisala ) -- measured by the vaisala sensor Precipitation ( am_t ) , millimeter am_t Precipitation measured at the climate station or locally within sites ."
NA,"BEF research plot where the abundance of @ORGANISM$ x is estimated @QUALITY$ ( CSP07 ) , CSP07 Number of individuals determined for the respective category ."
influence,The level of in situ production by MPB mediates the net @PHENOMENA$ of transitional ecosystems between net heterotrophic or @PHENOMENA$ .
have,"( sand_sum : @MATTER$ ) dimensionless real Grain size distribution Wikipedia on soil classification : Engineers , typically geotechnical engineers , classify @ENVIRONMENT$ according to their engineering properties as they relate to use for foundation support or building material ."
influence,Biodiversity and Ecosystem Multi-Functionality : Observed Relationships in Smallholder Fallows in Western Kenya Recent studies indicate that @QUALITY$ can enhance the ability of plant assemblages to support multiple @QUALITY$ .
NA,"In the light of the @QUALITY$ , it is of major importance not only to conserve , but also to restore forest @ENVIRONMENT$ ."
have,"@ENVIRONMENT$ heightwasdefined as themeanheight of the highest 20 % trees in the respective group.For each @ORGANISM$ group , data for slope inclination and aspect were collected and transformed after Beers et al ."
NA,Relationship between Reproductive Allocation and Relative Abundance among 32 Species of a Tibetan Alpine Meadow : Effects of Fertilization and @PHENOMENA$ Background Understanding the relationship between species traits and species @QUALITY$ is an important goal in ecology and biodiversity science .
NA,( CSP12 : BEF research plot where the abundance of @ORGANISM$ x is estimated ) dimensionless real @QUALITY$ Number of individuals determined for the respective category .
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , @MATTER$ emissions from transport , @QUALITY$ intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface area , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse gas emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
have,"end date of the event Helper ( event_mm_bo ) , millimeter event_mm_bo Helper column to understand other columns in this data set ( event_mm_bo : rainfall amount as measured by the rainfall collecting bottle ; copied from the rainfall event overview ) Helper column to understand other columns in this data set Helper Helper column to understand other columns in this data set @QUALITY$ as measured by the rainfall collecting bottle ; copied from the @PHENOMENA$ overview Helper ( event_mm_va ) , millimeter event_mm_va Helper column to understand other columns in this data set ( event_mm_va : rainfall amount as measured by the Vaisala sensor ; copied from the rainfall event overview ) Helper column to understand other columns in this data set Helper Helper column to understand other columns in this data set rainfall amount as measured by the Vaisala sensor ; copied from the rainfall event overview Helper ( event_mm_tb ) , millimeter event_mm_tb Helper column to understand other columns in this data set ( event_mm_tb : rainfall amount as measured by the tipping bucket rain gauge ; copied from the rainfall event overview ) Helper column to understand other columns in this data set Helper Helper column to understand other columns in this data set rainfall amount as measured by the tipping bucket rain gauge ; copied from the rainfall event overview Splashcup position ( position_scb ) , position_scb Categories with `` P P and a number indicate splashcups installed in the Main Experimental set up ."
NA,Source : Last updated at : 1/6/2020 PDDL downtown_tree_inventory_2013 objectid OBJECTID number # decimal objectid tree_id TREE_ID number # decimal tree_id address ADDRESS string # string address species SPECIES string # string species com_name COM_NAME string # string com_name dbh DBH number # decimal dbh height HEIGHT number # decimal height condition CONDITION string # string condition land_type LAND_TYPE string # string land_type park_name PARK_NAME string # string park_name x X number # decimal x y Y number # decimal y data/downtown_tree_inventory_2013.csv csv downtown_tree_inventory_2013_1 the_geom the_geom string # string the_geom objectid OBJECTID integer # integer objectid tree_id TREE_ID integer # integer tree_id address ADDRESS string # string address species SPECIES string # string @ORGANISM$ com_name COM_NAME string # string com_name dbh DBH integer # integer dbh @QUALITY$ HEIGHT integer # integer height condition CONDITION string # string condition land_type LAND_TYPE string # string land_type park_name PARK_NAME string # string park_name x X number # decimal x y Y number # decimal y data/downtown_tree_inventory_2013_1.csv csv original/Downtown_Tree_Inventory_2013.cpg original/Downtown_Tree_Inventory_2013.cpg cpg text/plain 5 original/Downtown_Tree_Inventory_2013.dbf original/Downtown_Tree_Inventory_2013.dbf dbf application/dbf 2663093 original/Downtown_Tree_Inventory_2013.prj original/Downtown_Tree_Inventory_2013.prj prj text/plain 583 original/Downtown_Tree_Inventory_2013.sbn original/Downtown_Tree_Inventory_2013.sbn sbn application/x-shapefile 70604 original/Downtown_Tree_Inventory_2013.sbx original/Downtown_Tree_Inventory_2013.sbx sbx application/x-shapefile 4380 original/Downtown_Tree_Inventory_2013.shp original/Downtown_Tree_Inventory_2013.shp shp application/x-shapefile 204360 original/Downtown_Tree_Inventory_2013.shp.xml original/Downtown_Tree_Inventory_2013.shp.xml xml application/xml 107387 original/Downtown_Tree_Inventory_2013.shx original/Downtown_Tree_Inventory_2013.shx shx application/x-shapefile 58460 original/downtown-tree-inventory-2013-1.csv original/downtown-tree-inventory-2013-1.csv csv text/csv 1137225 original/downtown-tree-inventory-2013-2-2.xml original/downtown-tree-inventory-2013-2-2.xml xml application/xml 6061558 downtown tree inventory central business district cbd arborist urban forest locations and maps
occur_in,Bird Conservation Areas are @ENVIRONMENT$ that have been officially designated for their value to @ORGANISM$ conservation .
occur_in,"In the three most carbon-rich agroforestry systems , carbon stocks were about 60 % of those of @ENVIRONMENT$ , suggesting that 1.6 ha of optimally managed agroforest can contribute to the conservation of @MATTER$ stocks as much as 1 ha of natural forest ."
NA,"The flora of southwestern Australia has an exceptionally high level of vertebrate @PHENOMENA$ , providing the advantage of highly mobile , generalist @ORGANISM$ ."
NA,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking metal tags to tree individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) Silver ID given by Martin , Anja , or Christian , in this case the @ORGANISM$ was considered @QUALITY$ by Martin , and dead by AnjaCSP metal tag number ( trees , woody debris ) ."
NA,"Further , by hand-pollination experiments , we show that when as few as 10 % of the @MATTER$ grains are heterospecific , @ORGANISM$ set is decreased to less than half in both species ."
have,"The MAR , 3,704,404 km2 in area , accounts for 44.7 % lower @ENVIRONMENT$ ( 800Ã¢â¬â3500 m @QUALITY$ ) in the North Atlantic and is dominated by fine soft sediment substrate ( 95 % of area ) on a series of flat terraces with intervening slopes either side of the ridge axis contributing to habitat heterogeneity ."
NA,"To allow different interests to find potential compromises , users can apply varying @QUALITY$ to examine the effects of their subjective preferences on the spatial allocation of new @ENVIRONMENT$ and its costs ."
have,"Soil depth ( depth ) , depth Incremental soil depth as opposed to @ENVIRONMENT$ , where each horizon could be of differen @QUALITY$ ."
NA,"In particular , there are large gaps in the study of the @PHENOMENA$ of economically important and traditionally grown @ORGANISM$ in China ."
NA,"-- - 6 digit metal tags starting with 3 were also used for woody debris items -- the reference file linking metal tags to tree individual tags is called `` Tree stem reference list for the Comparative Study Sites ( CSPs ) ) ( TagMBa : Silver ID given by Martin , in this case the tree was considered alive by Martin , and dead by AnjaCSP metal tag number ( trees , woody debris ) ; Datagroup description : CSP metal tag number ( trees , @ENVIRONMENT$ debris ) ; Datagroup description : CSP tree individuals were marked mostly with @MATTER$ tags but also additional tags were used ."
NA,Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge ( am_b : rainfall amount open @ENVIRONMENT$ ( collecting bottle ) mm -- rainfall amount ( collecting bottle ) -- measured by a @PHENOMENA$ collecting bottle ) millimeter real Precipitation Precipitation measured at the climate station or locally within sites .
NA,"Functional diversity of tree species Phylogenetic biodiversity ( phylo_div_rao ) , phylo_div_rao Phylogenetic biodiversity ( phylo_div_rao : Phylogenetic diversity of tree species ) dimensionless real Phylogenetic biodiversity Phylogenetic biodiversity Phylogenetic diversity of tree species Community Composition ( cwm_la ) , cwm_la Composition of the community ( cwm_la : Community-weighted mean of leaf area ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf area Community Composition ( cwm_sla ) , cwm_sla Composition of the community ( cwm_sla : Community-weighted mean of specific leaf area ) dimensionless real Community Composition Composition of the community Community-weighted mean of specific leaf area Community Composition ( cwm_ldmc ) , cwm_ldmc Composition of the community ( cwm_ldmc : Community-weighted mean of leaf dry matter content ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf dry matter content Community Composition ( cwm_n ) , cwm_n Composition of the community ( cwm_n : Community-weighted mean of leaf nitrogen ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf nitrogen Community Composition ( cwm_c ) , cwm_c Composition of the community ( cwm_c : Community-weighted mean of leaf carbon ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf carbon Community Composition ( cwm_cn ) , cwm_cn Composition of the community ( cwm_cn : Community-weighted mean of leaf C : N ratio ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf C : N ratio Community Composition ( cwm_leaftough ) , cwm_leaftough Composition of the community ( cwm_leaftough : Community-weighted mean of leaf toughness ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf toughness Community Composition ( cwm_treevol ) , cwm_treevol Composition of the community ( cwm_treevol : Community-weighted mean of tree wood volume ) dimensionless real Community Composition Composition of the community Community-weighted mean of tree wood volume Community Composition ( cwm_k ) , cwm_k Composition of the community ( cwm_k : Community-weighted mean of leaf potassium ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf potassium Community Composition ( cwm_mg ) , cwm_mg Composition of the community ( cwm_mg : Community-weighted mean of leaf magnesia ) dimensionless real Community Composition Composition of the @ORGANISM$ Community-weighted mean of leaf magnesia Community Composition ( cwm_ca ) , cwm_ca Composition of the @ENVIRONMENT$ ( cwm_ca : Community-weighted mean of leaf calcium ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf calcium Community Composition ( cwm_na ) , cwm_na Composition of the community ( cwm_na : Community-weighted mean of leaf sodium ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf sodium Community Composition ( cwm_p ) , cwm_p Composition of the community ( cwm_p : Community-weighted mean of leaf phosphorus ) dimensionless real Community Composition Composition of the community Community-weighted mean of leaf phosphorus yes 55"
NA,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open @ENVIRONMENT$ ( vaisala ) mmmeasured by the vaisala sensor -- - @QUALITY$ open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge average rainfall intensity ( tipping-bucket ) mm/h -- average rainfall intensity ( tipping-bucket ) -- measured by the tipping-bucket rain gauge Precipitation ( peak_t ) , millimeter per hour peak_t Precipitation measured at the climate station or locally within sites ."
NA,"Here , we review ( i ) the ecology of nectarivores and biotic pollination systems in the region , ( ii ) the evidence that trends in pollination strategies are a consequence of characteristics of the @ENVIRONMENT$ , and ( iii ) based on these discussions , provide predictions to be tested on the impacts of @PHENOMENA$ on pollination systems ."
influence,BEF-China Main Experiment 117.8998 118.1483 29.2852 29.10178 ######## ######## All EFN-visiting arthropods All EFN-visiting arthropods mstaab aklein jpeters Main Experiment : Visitors of extrafloral nectaries ( 2012 ) Trees with extrafloral nectaries ( EFN ) are common in tropical and @ENVIRONMENT$ and the presence of EFN trees within a tree community may influence @PHENOMENA$ .
NA,"We demonstrate that I. noli- tangere and I. textori share the same pollination niche ( i.e. , flowering season , pollinator fauna , and @QUALITY$ of pollen on the @ORGANISM$ s body ) ."
occur_in,We tested for effects of trophobioses ( @PHENOMENA$ ) on leaf chewer herbivory in a @ENVIRONMENT$ biodiversity experiment .
NA,Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a @PHENOMENA$ collecting bottle ; rainfall amount open @ENVIRONMENT$ ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open field ( vaisala ) measured by the vaisala sensor -- - rainfall amount ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge ( am_v : rainfall amount open field ( vaisala ) mm -- rainfall amount ( vaisala ) -- measured by the vaisala sensor ) dimensionless real Precipitation Precipitation measured at the climate station or locally within sites .
have,This research is done to quantifiy individual tree growth and @QUALITY$ within and among different @ORGANISM$ in the comparative study plots .
NA,"For example , increasing earthworm @QUALITY$ and functional group composition were shown to be positively correlated with @MATTER$ infiltration rate ( dependent on tillage regime and habitat characteristics ) ; while positive changes in fungal biomass measures were positively associated with soil microaggregate stability ."
NA,"Indicators : Access to clean fuels and technologies for cooking , Access to electricity , Adjusted net savings , Adjusted savings , Agricultural land , Agricultural methane emissions , Agricultural nitrous oxide emissions , Annual freshwater withdrawals , Aquaculture production , Arable land , Average precipitation in depth , Bird species , CO2 emissions , CO2 emissions from electricity and heat production , CO2 emissions from gaseous fuel consumption , CO2 emissions from liquid fuel consumption , CO2 emissions from manufacturing industries and construction , CO2 emissions from other sectors , CO2 emissions from residential buildings and commercial and public services , CO2 emissions from solid fuel consumption , CO2 emissions from transport , CO2 intensity , Capture fisheries production , Coal rents , Disaster risk reduction progress score , Droughts , Electricity production from oil , Electricity production from renewable sources , Energy intensity level of primary energy , Energy related methane emissions , Fish species , Forest area , Forest rents , GHG net emissions/removals by LUCF , HFC gas emissions , Land area , Land area where elevation is below 5 meters , Mammal species , Marine protected areas , Methane emissions , Methane emissions in energy sector , Mineral rents , Mortality rate attributed to household and ambient air pollution , Mortality rate attributed to unintentional poisoning , Mortality rate attributed to unsafe water , Natural gas rents , Nitrous oxide emissions , Nitrous oxide emissions in energy sector , Oil rents , Other greenhouse gas emissions , PFC gas emissions , PM2.5 air pollution , People practicing open defecation , People using at least basic drinking water services , People using at least basic sanitation services , People using safely managed drinking water services , People using safely managed sanitation services , People with basic handwashing facilities including soap and water , Plant species , Population living in areas where elevation is below 5 meters , Population living in slums , Renewable electricity output , Renewable energy consumption , Renewable internal freshwater resources , Renewable internal freshwater resources per capita , Rural land area , Rural land area where elevation is below 5 meters , Rural population living in areas where elevation is below 5 meters , SF6 gas emissions , Surface @QUALITY$ , Terrestrial and marine protected areas , Terrestrial protected areas , Total fisheries production , Total greenhouse @MATTER$ emissions , Total natural resources rents , Urban land area , Urban land area where elevation is below 5 meters , Urban population living in areas where elevation is below 5 meters , Water productivity Methodology - Registry Source : Last updated at : ######## License - Creative Commons Attribution International CC-BY environment_indicators_for_india_1 country_name Country Name string # string country_name country_iso3 Country ISO3 string # string country_iso3 year Year gyear # gYear year indicator_name Indicator Name string # string indicator_name indicator_code Indicator Code string # string indicator_code value Value number # decimal value data/environment_indicators_for_india_1.csv csv original/environment-indicators-for-india-1.csv original/environment-indicators-for-india-1.csv csv text/csv 375066 environment hxl indicators india"
NA,"Important factors like @PHENOMENA$ , @PHENOMENA$ , invasion and dispersal are rarely incorporated , restricting the informative value of the resulting predictions considerably ."
NA,"Commands : as.taxo ( ) , divc ( ) Estimated number of @ORGANISM$ OTUs ( @QUALITY$ 0 ) Taxonomic biodiversity ( estimator.shan06 ) , estimator.shan06 Taxon diversity can be given as species richness , or other diversity indices ."
occur_in,"-- d ) Compare species-specific sensitivities to snow break as a trait i ) Calculate the likelihood of being subject to snow break given the species , size and potentially the relative position using logistic regression ii ) Calculate the likelihood of snag survival ; this requires re-sampling iii ) Estimate the down-slope transport of deadwood pieces iv ) Estimate the time it takes for deadwood to collapse and touch the forest floor -- -- - File asset Plot_skizze.pdf : plot sketch how the debris objects are selected - File asset sp10 CWD_protocol_Gutianshan_AF_20081215_kn.doc : Inventory protocol , should be included into methods -- -- - 2 ) Objective allometries : use some of the downed or alive trees to establish coarse allometries to estimate volume of the remaining intems 3/6/2008 0:00:00 UTC - 3/6/2009 0:00:00 UTC Gutianshan reserve , CSP Plots , @PHENOMENA$ 2008 and following surveys in 2009 , dead woody debris CSPs - Comparative Study Plots , Gutianshan National @ENVIRONMENT$ 29Ã‚Â°08'-29Ã‚Â°17 29Ã‚Â°08'-29Ã‚Â°17 N 118Ã‚Â°02'-118Ã‚Â°11 118Ã‚Â°02'-118Ã‚Â°11 E tree individuals within center plot different from in the outer plots one can use it to assess the snowbreak loss and the amount of woody debris ; mind that there are extra parts measured of trees labelled `` allometries allometries ; these parts should not be included into extrapolation of woody debris mass ."
influence,"In this study , we track the @PHENOMENA$ of @ORGANISM$ polymers in leaf-cutter ant fungus gardens and characterize the microbial community potentially mediating this process ."
NA,"Ways to quantify precipitation : rainfall amount open field ( collecting bottle ) mmmeasured by a rainfall collecting bottle ; rainfall amount open field ( vaisala ) mmmeasured by the vaisala sensor -- - average rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - peak rainfall intensity open field ( vaisala ) mm/hmeasured by the vaisala sensor -- - average of the five highest five minute intensities open @ENVIRONMENT$ ( vaisala ) measured by the vaisala sensor -- - @QUALITY$ ( tipping-bucket ) mmmeasured by the tipping-bucket rain gauge -- - average rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge -- - peak rainfall intensity ( tipping-bucket ) mm/hmeasured by the tipping-bucket rain gauge average of the five highest five minute intensities open field ( vaisala ) -- average of the five highest five minute intensities ( vaisala ) -- measured by the vaisala sensor Precipitation ( am_t ) , millimeter am_t Precipitation measured at the climate station or locally within sites ."
NA,"forest @ORGANISM$ , open-habitat species , generalist species and unclassified species ) , @QUALITY$ was higher in retention cuts than in clearcuts ."
NA,"It was measured in standing trees , or snags , additional to the basal diameter ; Diameter at breast height ; ; Datagroup description : Diameter at breast height ; Instrumentation : diameter tape , calliper ( derived from datagroup ) ; Instrumentation : @QUALITY$ tape , calliper ( derived from datagroup ) ) dimensionless real Diameter at breast height Diameter of a @ORGANISM$ , measured at 1.3 m height diameter at breast height ."
influence,"To disentangle how @QUALITY$ explain @PHENOMENA$ and underpin biodiversityÃ¢â‚¬â€œecosystem functioning relationships , we should elucidate how plant traits affect individual growth across species richness levels , because the role of functional traits on growth depends on the ecological context of the individual ."
NA,"@QUALITY$ dependent patterns that are prevalent in the main experiment , while not being prevalent in the common @ENVIRONMENT$ experiment can be considered TRUE J-C effects ."
have,"Herbivore behaviour has been shown to be affected by earthworms , however it is unclear whether these effects differ with the @QUALITY$ of @ENVIRONMENT$ ."
NA,"The effects of weather on fungal abundance and richness among 25 communities in the Intermountain West Background Because moisture and temperature influence the growth of @ORGANISM$ , characterizing @QUALITY$ favorable for fungi may be used to predict the abundance and richness of fungi in habitats with different climate conditions ."
NA,Other urban_park_ranger_animal_condition_response_1 date_and_time_of_initial_call Date and Time of initial call datetime # dateTime date_and_time_of_initial_call date_and_time_of_ranger_response Date and time of Ranger response datetime # dateTime date_and_time_of_ranger_response borough Borough string # string borough property Property string # string property location Location string # string location species_description Species Description string # string species_description call_source Call Source string # string call_source species_status Species Status string # string species_status animal_condition Animal Condition string # string animal_condition duration_of_response Duration of Response number # decimal duration_of_response age Age string # string age animal_class Animal Class string # string animal_class 311sr_number 311SR Number string # string 311sr_number final_ranger_action Final Ranger Action string # string final_ranger_action of_animals # of Animals integer # integer of_animals pep_response PEP Response boolean # boolean pep_response animal_monitored Animal Monitored boolean # boolean animal_monitored rehabilitator Rehabilitator string # string rehabilitator hours_spent_monitoring Hours spent monitoring number # decimal hours_spent_monitoring police_response Police Response boolean # boolean police_response esu_response ESU Response boolean # boolean esu_response acc_intake_number ACC Intake Number string # string acc_intake_number data/urban_park_ranger_animal_condition_response_1.csv csv original/urban-park-ranger-animal-condition-response-1.csv original/urban-park-ranger-animal-condition-response-1.csv csv text/csv 97827 animal rescue wildlife raccoon @ORGANISM$ bird hawk chicken rooster dog cat squirrel urban park ranger @ENVIRONMENT$
NA,"-- - 6 digit @MATTER$ tags starting with 3 were also used for woody debris items @QUALITY$ at breast height ( DBH ) , centimeter DBH Diameter of a tree , measured at 1.3 m height ( DBH : diameter at breast height ."
NA,"focal tree species identity trait ( PSI50 ) , MPa PSI50 trait ( PSI50 : water potential at which 50 % of xylem hydraulic conductivity is lost , data provided in KrÃƒÂ¶ber , Zhang , Ehmig , & Bruelheide ( 2014 ) , PLoS ONE , 9 , e109211 ) dimensionless real trait trait water potential at which 50 % of xylem hydraulic conductivity is lost , data provided in KrÃƒÂ¶ber , Zhang , Ehmig , & Bruelheide ( 2014 ) , PLoS ONE , 9 , e109211 Above and below ground biomass measurement ( SAWP ) , dimensionless SAWP Above and below ground biomass measurement ; Productivity ; Stocks ( SAWP : standardised annual aboveground wood productivity ; aboveground wood productivity ( AWP ) of a given focal tree in a specific census interval devided by the average AWP ( using the 50 % quantile of AWP ) of the respective census ) dimensionless real Above and below ground biomass measurement Above and below ground biomass measurement ; Productivity ; Stocks standardised annual aboveground wood productivity ; aboveground wood productivity ( AWP ) of a given focal tree in a specific census interval devided by the average AWP ( using the 50 % quantile of AWP ) of the respective census Neighbourhood diverstiy ( NCI ) , cm2 cm-2 NCI Diversity of the tree or shrub species surrounding the unit of study ( target tree , plot ) ( NCI : @QUALITY$ ; the focal @ORGANISM$ trees basal area relative to the total basal area of closest neighbours ) dimensionless real Neighbourhood diverstiy Diversity of the tree or shrub species surrounding the unit of study ( target tree , plot ) neighbourhood competition index ; the focal trees trees basal area relative to the total basal area of closest neighbours Abundance ( nb_count ) , count nb_count Number of individuals determined for the respective category ."
NA,"the distribution of @QUALITY$ of species ) is limited , irrespective of @QUALITY$ ."
